original_img_path,processed_img_path,label_brightness,label_contrast,label_temp,instruction
dataset/images/original/000000379800.jpg,dataset/images/processed/proc_000000379800.jpg,-0.11,-0.19,38,"['Just a touch darker, less contrast, and a bit warmer please.', 'Reduce the brightness a little, soften the contrast, and add some warmth.', 'Could you dim it slightly, make it less stark, and give it a warmer cast?', ""I'd like it to be a little darker and softer, with a touch more warmth."", 'Slightly decrease the light and definition, and warm up the tones.']"
dataset/images/original/000000379842.jpg,dataset/images/processed/proc_000000379842.jpg,-0.2,-0.19,-16,"['Make it darker and softer, with a slightly cooler feel.', 'Reduce brightness and contrast, and cool down the image a bit.', 'Dim it a bit, take away some of the sharpness, and add a subtle cool tone.', 'Can you darken it, soften the highlights and shadows, and give it a slight blue shift?', 'I want it to be a bit less bright, less punchy, and a little cooler overall.']"
dataset/images/original/000000380203.jpg,dataset/images/processed/proc_000000380203.jpg,0.16,-0.04,-23,"['Brighten it up a bit, make the contrast just a hair softer, and cool it down.', 'Can you increase the brightness slightly and give it a cooler look, keeping the contrast almost the same?', ""I'd like it to be a little brighter and cooler, with minimal change to the contrast."", ""Add a bit of light, cool down the colors, and don't touch the contrast much."", 'Make it slightly brighter, cooler, and just a tiny bit less contrasty.']"
dataset/images/original/000000380706.jpg,dataset/images/processed/proc_000000380706.jpg,-0.01,-0.09,20,"['Could you make this photo a bit warmer and softer?', ""I'd like to slightly dim the image and reduce the contrast, maybe add some warmth."", 'Warm it up a touch, and make the overall feel less stark, perhaps a bit muted.', 'Can we make the colors feel a little more inviting, less sharp, and just a shade darker?', 'Soften the contrast and give it a slight warm glow, but keep the brightness almost the same.']"
dataset/images/original/000000380711.jpg,dataset/images/processed/proc_000000380711.jpg,-0.08,0.18,-29,"['Give this image a really cool, dramatic look with strong contrast.', 'Make it darker and more intense, pushing the blues and sharpening the details.', 'Can you deepen the shadows, make the colors pop, and cool down the tones significantly?', 'I want a more moody, high-contrast feel with a distinct cool cast.', 'Darken it quite a bit, ramp up the contrast, and make it very blue.']"
dataset/images/original/000000380913.jpg,dataset/images/processed/proc_000000380913.jpg,0.1,0.11,-7,"['Brighten it up and make the colors a bit more vibrant, maybe a touch cooler.', 'Can you make the image pop more and feel a little fresher and brighter?', ""I'd like it to be a bit lighter, with more punch, and just a hint of coolness."", 'Increase the overall brightness and contrast, giving it a subtle cool tint.', 'Make it look crisper and clearer, slightly brighter, with a hint of a blue tone.']"
dataset/images/original/000000381360.jpg,dataset/images/processed/proc_000000381360.jpg,0.07,-0.17,2,"['Soften the image a lot, make it brighter, and add just a hint of warmth.', 'I want a very soft, almost hazy look, lighter overall.', 'Can you drastically reduce the contrast and make the photo feel much lighter and a tiny bit warmer?', 'Give it a brighter, muted feel, taking away the harshness and adding a touch of golden hour glow.', 'Brighten the whole scene, flatten the contrast significantly, and make it subtly warmer.']"
dataset/images/original/000000381587.jpg,dataset/images/processed/proc_000000381587.jpg,0.08,0.07,26,"['Make this photo much brighter and significantly warmer, with a bit more vibrance.', ""I'd like it to look really sunny and inviting, brighter and more golden."", 'Can you give it a strong warm glow, brighten it up, and make the details pop a little?', 'Enhance the light and make it feel very cozy and warm, with a bit more clarity.', 'Brighten the image, add a strong golden cast, and give it a slight boost in contrast.']"
dataset/images/original/000000381639.jpg,dataset/images/processed/proc_000000381639.jpg,0.28,-0.11,-11,"['Could you lighten it up a bit and make the colors a little less intense? Also, a touch cooler.', 'I want it brighter, with slightly softer edges, and just a hint of cool tone.', 'Brighten this image, reduce the contrast slightly, and cool down the overall feel.', 'Make it a bit more luminous, soften the highlights and shadows gently, and introduce a subtle cool tint.', 'Could you increase the exposure, dial back the contrast a little, and give it a cooler look?']"
dataset/images/original/000000381971.jpg,dataset/images/processed/proc_000000381971.jpg,-0.15,-0.09,-14,"['Make it a bit darker, soften the contrast, and give it a noticeable cool tone.', 'Could you dim the image, reduce the contrast slightly, and make it feel much cooler?', ""I'd like it darker, less punchy in contrast, and leaning towards blue."", 'Reduce the brightness, make the shadows and highlights a bit less distinct, and give it a cool, almost icy feel.', 'Bring down the exposure, smooth out the harshness of the contrast, and shift the color temperature towards blue.']"
dataset/images/original/000000382009.jpg,dataset/images/processed/proc_000000382009.jpg,0.22,-0.08,25,"['Make it brighter, slightly less contrasty, and much warmer.', 'Lighten it up, soften the harshness, and give it a really warm, golden glow.', 'Could you increase the overall brightness, gently reduce the contrast, and make it look much warmer?', 'I want it a bit more luminous, with a subtle softening of the tones, and a strong warm cast.', 'Brighten the scene, ease off the contrast, and add a noticeable warm, sunny feel.']"
dataset/images/original/000000382030.jpg,dataset/images/processed/proc_000000382030.jpg,0.25,-0.05,16,"['Brighten this photo, soften the contrast just a hair, and make it a bit warmer.', 'Could you make it much lighter, with just a touch less contrast, and a noticeable warm tint?', ""I'd like to open up the shadows, smooth out the image very slightly, and add a pleasant warmth."", 'Increase the brightness significantly, reduce the contrast minimally, and introduce some warmth.', 'Make it brighter overall, reduce the contrast ever so slightly, and warm up the colors.']"
dataset/images/original/000000382088.jpg,dataset/images/processed/proc_000000382088.jpg,0.19,0.19,-43,"['Make it brighter and punchier, with a very strong cool, almost blue, feel.', 'Could you increase the brightness and contrast quite a bit, and give it a dramatically cool tone?', 'I want it more vibrant, with higher contrast, and a super cool, icy look.', 'Brighten it up and make the colors really pop, while also making it intensely blue.', 'Boost the brightness and contrast, and shift the color temperature dramatically to a very cool blue.']"
dataset/images/original/000000382111.jpg,dataset/images/processed/proc_000000382111.jpg,0.04,0.03,-44,"['Could you make it a bit brighter and cooler, maybe add a touch more contrast?', ""I'd like it slightly lighter, a little punchier, and much bluer."", 'Give it a subtle boost in brightness and contrast, and make it considerably colder.', 'Can we get a cooler tone, a little more vivid, and just a touch brighter?', ""Let's add a slight lift to the shadows, a bit more definition, and a strong cool shift.""]"
dataset/images/original/000000382122.jpg,dataset/images/processed/proc_000000382122.jpg,0.03,-0.02,5,"['Just a smidge brighter, a little softer, and a tiny bit warmer.', 'Can you lighten it subtly, reduce the contrast just a touch, and add a hint of warmth?', 'I want it slightly brighter and less stark, with a very subtle warm cast.', 'Give it a gentle brightness boost, soften the look a bit, and a barely noticeable warmth.', 'Could we make it a little lighter, not as harsh, and just a hair warmer?']"
dataset/images/original/000000382125.jpg,dataset/images/processed/proc_000000382125.jpg,-0.19,0.15,-19,"['Make it much darker and more dramatic, with a cooler feel.', 'I want to significantly reduce the brightness, boost the contrast quite a bit, and make it colder.', 'Can you darken it a lot, give it more punch, and cool down the tones?', ""Let's go for a much moodier, contrasty, and cooler look."", 'Reduce the overall light dramatically, enhance the details, and shift to a cooler palette.']"
dataset/images/original/000000382696.jpg,dataset/images/processed/proc_000000382696.jpg,0.24,-0.08,37,"['Make it much brighter and warmer, with a softer overall appearance.', ""I'd like it significantly lighter, less contrasty, and much more golden."", 'Can you really brighten it up, soften the edges a bit, and add a lot of warmth?', 'Give it a very airy, warm, and gentle feel.', ""Let's boost the light dramatically, reduce the intensity, and imbue it with strong warmth.""]"
dataset/images/original/000000382734.jpg,dataset/images/processed/proc_000000382734.jpg,-0.11,-0.03,46,"['Darken it a bit, soften the contrast slightly, and make it much warmer.', 'I want a moderately darker image, a bit less punchy, and a strong warm cast.', 'Can you reduce the brightness somewhat, soften the image, and give it a significant warmth?', ""Let's go for a slightly moodier, softer, and very warm look."", 'Reduce the light, ease off the contrast a touch, and make it feel super warm.']"
dataset/images/original/000000382743.jpg,dataset/images/processed/proc_000000382743.jpg,0.25,-0.08,32,"['Can you make the photo a bit brighter and warmer, and soften the contrast slightly?', ""I'd like to lighten it up and add some warmth, with a touch less harshness."", ""Let's give it a sunnier, slightly softer feel with increased brightness."", 'Please brighten the image, reduce the contrast a little, and warm up the tones.', 'Could you make it brighter, a bit softer on the edges, and warmer overall?']"
dataset/images/original/000000383289.jpg,dataset/images/processed/proc_000000383289.jpg,0,-0.1,34,"['Make the image softer and warmer, but keep the current brightness.', 'I want to reduce the contrast and add a warm glow, without changing the light level.', 'Can we get a softer, warmer look, maintaining the existing exposure?', 'Please give it a muted contrast and a warmer tone, no change to brightness.', 'Soften the overall look and introduce more warmth, keeping the light as is.']"
dataset/images/original/000000383337.jpg,dataset/images/processed/proc_000000383337.jpg,0.24,-0.08,27,"[""Let's brighten it up, make it a touch softer, and add a little warmth."", 'Could you lighten the image, reduce the contrast slightly, and give it a warmer feel?', ""I'd like a brighter, slightly less contrasty, and mildly warmer photo."", 'Increase the brightness, soften the details a bit, and warm up the colors.', 'Give it a gentle brightening, a subtle contrast reduction, and a touch of warmth.']"
dataset/images/original/000000383339.jpg,dataset/images/processed/proc_000000383339.jpg,-0.01,0.11,35,"['Add some punch and make it noticeably warmer, keep the brightness roughly the same.', ""I'd like more contrast and a strong warm tone, don't adjust the exposure much."", 'Make the image crisper and much warmer, with no significant brightness change.', 'Can you enhance the contrast and give it a really warm, inviting look?', ""Let's boost the contrast and add a significant amount of warmth to the photo.""]"
dataset/images/original/000000383384.jpg,dataset/images/processed/proc_000000383384.jpg,-0.04,-0.14,23,"['Make it slightly darker, much softer, and just a tiny bit warmer.', 'I want a really muted, low-contrast look with a hint of warmth, and a little darker.', 'Can you achieve a very soft, almost flat look with minimal brightness reduction and a slight warm cast?', 'Please reduce the contrast significantly, darken it a touch, and give it subtle warmth.', 'Give it a subdued, very low-contrast feel, a bit darker, and a natural warm tone.']"
dataset/images/original/000000383386.jpg,dataset/images/processed/proc_000000383386.jpg,-0.29,0.09,48,"['Make it much darker and warmer, please.', 'Give it a cozy, rich, and slightly more vibrant feel.', 'I want it to look moodier with a strong warm glow.', 'Could you deepen the shadows and make the colors pop with warmth?', 'Please make the image darker, a bit punchier, and much warmer.']"
dataset/images/original/000000383443.jpg,dataset/images/processed/proc_000000383443.jpg,0.13,0.04,36,"['Brighten it up a little and add some warmth.', 'Give it a subtle golden hour glow.', 'Just a touch brighter and warmer, please.', 'Enhance the light and make it a bit cozier.', 'Could you make the image slightly brighter and a little warmer?']"
dataset/images/original/000000383606.jpg,dataset/images/processed/proc_000000383606.jpg,0.28,-0.02,-17,"['I want it much brighter and cooler.', 'Give it a very airy, light, and slightly desaturated cool tone.', 'Make it look crisp, very bright, and a bit colder.', 'Could you lighten it a lot and shift the temperature towards blue?', 'Brighten the image significantly and cool down the tones.']"
dataset/images/original/000000383621.jpg,dataset/images/processed/proc_000000383621.jpg,-0.05,-0.17,-4,"['Soften the image and reduce the contrast a bit.', 'Give it a subtle, faded, almost vintage look.', 'I want a dreamy, low-contrast feel.', 'Could you make it look less harsh, with muted tones?', 'Please make it a bit softer and slightly less punchy.']"
dataset/images/original/000000383676.jpg,dataset/images/processed/proc_000000383676.jpg,-0.25,-0.07,-21,"['Make it much darker and colder, with less contrast.', 'Give it a very moody, cool, and subdued atmosphere.', 'I want a somber, faded cool look.', 'Darken the image considerably and shift it to a deep cool tone.', 'Could you make it darker, softer, and cooler, please?']"
dataset/images/original/000000383838.jpg,dataset/images/processed/proc_000000383838.jpg,-0.24,0.1,49,"['Could you make it a bit warmer and add some depth, but slightly dim the overall light?', ""I'd like it to feel sunnier with a bit more punch, just a touch less bright."", 'Warm up the colors and give it a slight pop, decreasing the brightness a bit.', 'Make the image slightly darker, yet with improved definition and a warmer tone.', 'Can we get a warmer, more vibrant look, bringing down the brightness just a little?']"
dataset/images/original/000000383842.jpg,dataset/images/processed/proc_000000383842.jpg,0.03,0.14,-28,"[""Give it a cooler feel with more contrast, don't worry about brightness too much."", 'I want a crisper, more dramatic look with a cooler blue tint.', 'Can you enhance the contrast and cool down the tones?', 'Make it punchier and colder, like a winter morning.', 'Add more definition and shift the colors towards blue.']"
dataset/images/original/000000383921.jpg,dataset/images/processed/proc_000000383921.jpg,0.14,-0.14,37,"['Brighten it up and soften the contrast, while adding a touch of warmth.', ""I'd like a brighter, more mellow look with a slightly warmer feel."", 'Can you make it lighter and less harsh, with a gentle warm glow?', 'Increase the exposure and reduce the contrast, giving it a cozy warmth.', 'Make the image brighter, less intense, and a bit warmer.']"
dataset/images/original/000000384136.jpg,dataset/images/processed/proc_000000384136.jpg,0.28,0.17,31,"['Make it much brighter and more vibrant, with a warm, sunny feel.', 'I want it to really pop with light and color, like a bright summer day.', 'Can you significantly brighten the image and enhance the contrast, adding some warmth?', 'Give it a very luminous and punchy look, with a noticeable warm tone.', 'Boost the brightness and contrast considerably, making it feel warmer.']"
dataset/images/original/000000384350.jpg,dataset/images/processed/proc_000000384350.jpg,-0.06,-0.17,-23,"['Could you make it a bit softer and cooler, slightly dimming the light?', ""I'd like a less contrasty, slightly darker and colder look."", 'Make the image flatter, muted, and give it a cool, slightly dim tone.', 'Reduce the contrast and add a blue cast, subtly darkening it.', 'Can we get a softer, less intense image with a chilly feel, and just a touch darker?']"
dataset/images/original/000000384468.jpg,dataset/images/processed/proc_000000384468.jpg,0.01,-0.1,-13,"['Could you make this image a little cooler and soften the contrast slightly?', 'Give it a subtle cool tone, maybe dial down the contrast a touch.', ""I'd like to cool down the colors a bit and reduce the harshness of the contrast."", 'Just a slight desaturation and a touch cooler, please.', 'Can we give it a more serene, slightly muted, and cool feel?']"
dataset/images/original/000000384513.jpg,dataset/images/processed/proc_000000384513.jpg,0.26,0,36,"['Warm this up significantly, and brighten the whole shot.', 'I want this image to feel much warmer and have a lot more light.', 'Can you make it much brighter and give it a golden hour feel?', 'Increase the warmth quite a bit and boost the overall brightness.', ""Let's make it substantially brighter and much more invitingly warm.""]"
dataset/images/original/000000384527.jpg,dataset/images/processed/proc_000000384527.jpg,-0.09,-0.02,25,"['Warm up the photo and make it a little darker overall.', 'Could you add some warmth and slightly dim the exposure?', ""I'd like a warmer look, but also a bit moodier, so a touch darker."", 'Give it a cozy, warmer feel, and slightly reduce the brightness.', ""Let's make it a bit warmer and just a touch less bright.""]"
dataset/images/original/000000384616.jpg,dataset/images/processed/proc_000000384616.jpg,0.04,-0.07,-1,"['Can you soften the contrast just a little?', 'I want to slightly reduce the harshness of the edges.', 'A touch less contrast would be great, keep the colors natural.', 'Make it a little softer, less punchy, but maintain the original colors.', 'Just slightly de-emphasize the contrast, without changing the temperature much.']"
dataset/images/original/000000384651.jpg,dataset/images/processed/proc_000000384651.jpg,0.01,-0.16,48,"['Make it very warm and significantly soften the image.', 'I want a very dreamy, soft look with a lot of warmth.', 'Can you give it a strong warm glow and really bring down the contrast?', 'Drastically reduce the contrast and give it a very strong warm tone.', ""Let's make this photo feel incredibly warm and very, very gentle.""]"
dataset/images/original/000000384661.jpg,dataset/images/processed/proc_000000384661.jpg,-0.14,-0.17,-12,"['Could you make the photo a bit darker and less harsh?', ""I'd like to dim the image slightly and cool it down a touch."", 'Reduce the overall brightness and contrast a little, and give it a cooler feel.', 'Make it look a little more subdued and less vibrant, with a hint of blue.', 'Can we take down the exposure and soften the tones, adding a cool cast?']"
dataset/images/original/000000384666.jpg,dataset/images/processed/proc_000000384666.jpg,0.22,0.12,20,"['Brighten it up and make it a bit warmer, please.', 'I want to make the image more vibrant and give it a sunny feel.', 'Can you increase the brightness and contrast slightly, and warm up the colors?', 'Give this a brighter, punchier look with a nice warm glow.', ""Let's make the photo brighter, slightly more defined, and cozy with warm tones.""]"
dataset/images/original/000000384670.jpg,dataset/images/processed/proc_000000384670.jpg,0.27,0.01,-9,"['Make this image significantly brighter and just a little cooler.', ""I'd like to really lighten up the photo, keep the contrast almost the same, but add a touch of blue."", ""Boost the brightness quite a bit, don't touch the contrast much, and make the colors slightly crisper."", 'Could you illuminate the scene more, while only slightly cooling the overall mood?', ""Let's brighten it considerably and give it a subtle cool tint without changing the contrast much.""]"
dataset/images/original/000000384808.jpg,dataset/images/processed/proc_000000384808.jpg,0.13,0.16,25,"['Make it a bit brighter and warmer, with more definition.', ""I'd like a brighter image with more contrast and a strong warm, golden tone."", 'Can you slightly increase the light and make the colors pop with a warm glow?', 'Give this a little more brightness and contrast, and really push the warmth.', ""Let's get a more vivid look, brighter, with a warm, sunny cast.""]"
dataset/images/original/000000384850.jpg,dataset/images/processed/proc_000000384850.jpg,-0.19,0.17,-34,"['Make it much darker and more dramatic, with a very cool, almost icy feel.', 'I want to deepen the shadows and make the colors pop, but give it a strong blue tint.', 'Can you reduce the brightness quite a bit, increase the contrast, and make the temperature very cold?', 'Give this a moody, intense look with deep tones and a distinctly cool atmosphere.', ""Let's make the photo considerably darker, sharper, and shift the white balance significantly towards blue.""]"
dataset/images/original/000000384949.jpg,dataset/images/processed/proc_000000384949.jpg,0.28,0,32,"['Could you make it quite a bit brighter and add some warmth, please?', ""I'd like to lighten it up significantly and give it a sunnier feel."", 'Increase the overall lightness and make the colors a bit warmer.', ""Give it a more luminous look with a warm tone, don't change the contrast."", 'I want to brighten the image noticeably and shift it towards a warmer color palette.']"
dataset/images/original/000000385029.jpg,dataset/images/processed/proc_000000385029.jpg,0.14,-0.18,-37,"['Make it a little brighter, soften the contrast, and cool down the colors a lot.', 'I want to slightly increase the brightness, reduce the harshness, and give it an icy blue feel.', 'Can you lighten it up a bit, flatten the contrast, and make the temperature much colder?', 'Brighten it slightly, make the tones less punchy, and shift it to a much cooler, bluer hue.', 'A subtle brightness boost, a decrease in contrast for a softer look, and a strong move towards cooler tones.']"
dataset/images/original/000000385190.jpg,dataset/images/processed/proc_000000385190.jpg,-0.21,0.12,41,"['Darken it quite a bit, make the contrast pop more, and add a strong golden warmth.', ""I'd like to make it moodier, enhance the contrast, and give it a rich, warm, sunset glow."", 'Decrease the brightness significantly, sharpen the details with more contrast, and make it much warmer.', 'Bring down the overall light, increase the definition, and dial up the warmth considerably.', 'Give it a darker, more dramatic feel, with slightly more contrast and a very strong warm tint.']"
dataset/images/original/000000385205.jpg,dataset/images/processed/proc_000000385205.jpg,-0.04,-0.13,12,"['Just a tiny bit darker, soften the contrast slightly, and add a touch of warmth.', 'Could you barely reduce the brightness, mellow out the contrast a little, and warm it up just a smidge?', 'I want to make it subtly less bright, less punchy in contrast, and with a hint of warmth.', 'A slight decrease in brightness, a moderate reduction in contrast, and a very light warm wash.', 'Tone down the light a little, soften the edges with less contrast, and introduce a gentle warmth.']"
dataset/images/original/000000385719.jpg,dataset/images/processed/proc_000000385719.jpg,-0.29,-0.14,29,"['Make it much darker, reduce the contrast, and add a good amount of warmth.', ""I'd like a very deep, shadowy look, with less intense contrast, and a noticeable warm glow."", 'Significantly decrease the brightness, soften the overall image by reducing contrast, and warm it up.', 'Give it a very dark and moody feel, with flatter contrast, and a substantial shift towards warmth.', 'Lower the brightness a lot, make the contrast less stark, and imbue it with a strong warm tone.']"
dataset/images/original/000000385997.jpg,dataset/images/processed/proc_000000385997.jpg,0.07,-0.02,35,"['Could you make this photo a little brighter and warmer, maybe a touch softer?', 'I want a slightly brighter image with a gentle warmth and a bit less harshness.', 'Give it a subtle boost in brightness, a touch of warmth, and ease up on the contrast.', 'Can we lighten it up a bit, add some warmth, and make it less stark?', 'Just a gentle brightening, a hint of warmth, and soften the overall look please.']"
dataset/images/original/000000386134.jpg,dataset/images/processed/proc_000000386134.jpg,0.01,0.15,-28,"['Make the colors pop a bit more, add some contrast, and give it a cooler feel.', ""I'd like a more dramatic, punchy look with a cooler color temperature."", 'Can you intensify the contrast and add a cool tone to the image, keeping the brightness mostly the same?', 'Give it a more vivid, high-contrast appearance with a noticeable cool shift.', ""Let's boost the contrast for more impact and cool down the tones significantly.""]"
dataset/images/original/000000386210.jpg,dataset/images/processed/proc_000000386210.jpg,0.05,-0.06,30,"['Brighten it up slightly, make it a bit softer, and add some warmth.', 'I want a gently brighter image with less harshness and a warm touch.', 'Can you make it a bit lighter, reduce the contrast a little, and warm up the colors?', 'Give it a soft, warm glow with a slight increase in brightness.', 'Just a touch brighter, a little less intense in contrast, and leaning towards warmer tones.']"
dataset/images/original/000000386277.jpg,dataset/images/processed/proc_000000386277.jpg,-0.11,-0.07,-23,"['I want a darker, moodier feel with less contrast and a cool tone.', 'Make the image noticeably darker, with a softer, flatter look and cooler colors.', 'Could you darken it significantly, reduce the contrast, and shift the temperature to cool?', 'Give it a more somber, less punchy appearance with a strong cool cast.', 'Lower the brightness, soften the details by reducing contrast, and make the colors much cooler.']"
dataset/images/original/000000386352.jpg,dataset/images/processed/proc_000000386352.jpg,-0.06,0.13,3,"['Give it a slightly darker, richer look with more contrast and a very subtle warmth.', 'I want a more vivid image with good contrast, a little darker, and almost neutral temperature.', 'Can you make it a bit darker but with more pop, keeping the temperature nearly balanced?', 'Give it more depth and saturation by increasing contrast and slightly lowering brightness, with just a hint of warmth.', ""Let's darken it a touch, boost the contrast for more impact, and keep the warmth very subtle.""]"
dataset/images/original/000000386457.jpg,dataset/images/processed/proc_000000386457.jpg,0.3,-0.1,9,"['Could you brighten it up a bit and soften the contrast? Add a touch of warmth too.', 'Make the image brighter, slightly reduce contrast, and give it a hint of warmth.', ""I'd like it a bit brighter, less contrasty, and a little warmer."", 'Lighten the photo, dial down the contrast just a little, and warm up the tones slightly.', 'Increase the brightness, gently lower the contrast, and add a subtle warm tint.']"
dataset/images/original/000000386879.jpg,dataset/images/processed/proc_000000386879.jpg,0.01,-0.17,48,"['Soften the contrast quite a bit and make it much warmer, please.', 'Can we make the image less contrasty and apply a very warm filter?', ""I'm looking for a softer, flatter look with a strong warm glow."", 'Reduce the contrast significantly and give it a really warm, golden feel.', 'Tone down the harshness of the contrast and add a lot of warmth to the photo.']"
dataset/images/original/000000386912.jpg,dataset/images/processed/proc_000000386912.jpg,-0.2,0.02,50,"['Darken the image quite a bit and make it very warm.', 'Can you reduce the brightness and add a strong warm hue?', 'Give it a darker, moodier feel with a distinct warm tint.', 'Make the photo less bright and really push the warmth.', 'I want it darker and very warm, like a strong golden hour effect.']"
dataset/images/original/000000387098.jpg,dataset/images/processed/proc_000000387098.jpg,0.3,0,25,"['Brighten the photo significantly and add a moderate amount of warmth, keep contrast as is.', ""Could you make it much brighter and give it a pleasant warm tone? Don't change the contrast."", ""I'd like a big brightness boost and a noticeable warm touch."", 'Lighten the image considerably and add a gentle warmth, leave the contrast alone.', 'Pump up the brightness and make it moderately warmer, without touching the contrast.']"
dataset/images/original/000000387148.jpg,dataset/images/processed/proc_000000387148.jpg,-0.1,0.01,-21,"['Make it a little darker and give it a cool, blueish tint.', 'Could you slightly decrease the brightness and make it noticeably cooler?', ""I'd like a touch less brightness and a clear cool tone, please."", 'Darken it just a bit and apply a chilly, cooler look.', 'Reduce the light a little and give the image a distinct cool color cast.']"
dataset/images/original/000000387383.jpg,dataset/images/processed/proc_000000387383.jpg,0.02,-0.12,50,"['Could you make it slightly brighter and warmer, with a softer overall look?', 'I want a cozy, golden hour feel; increase the warmth, reduce the contrast a bit.', 'Give it a gentle glow, reduce the harshness of the shadows, and warm up the colors.', 'Just a touch brighter, significantly warmer, and make the contrast less dramatic please.', 'Warm it right up, make it a bit less contrasty, and ever so slightly brighter.']"
dataset/images/original/000000387387.jpg,dataset/images/processed/proc_000000387387.jpg,-0.24,-0.16,-42,"['Make it much darker and cooler, with a moody, muted contrast.', ""I'd like a starker, colder feel; drop the brightness and temperature significantly, and soften the contrast."", 'Darken the image considerably, give it a strong blue tint, and ease up on the contrast.', 'Can we get a really dark, cold, almost desaturated look? Reduce brightness and temperature a lot, and contrast a bit.', 'Give it a very deep, chilly atmosphere, reducing both brightness and contrast noticeably.']"
dataset/images/original/000000387916.jpg,dataset/images/processed/proc_000000387916.jpg,-0.12,0.06,25,"['Make it a bit darker, add a little more pop, and warm it up slightly.', 'I want a richer look; darken it a bit, increase contrast subtly, and add some warmth.', 'Could you give it a slightly moodier feel with a touch more contrast and a warmer tone?', 'Darken the image moderately, make the colors a little more defined, and add a pleasant warmth.', 'Give it some depth: darker, a touch more punch, and gently warm up the tones.']"
dataset/images/original/000000388056.jpg,dataset/images/processed/proc_000000388056.jpg,-0.04,-0.06,-35,"['Just a touch darker and cooler, with slightly less contrast.', 'Give it a subtle cold, crisp feel; decrease the temperature significantly and soften the overall look.', 'I want a very cool, almost icy tone; make it slightly darker and just a little less punchy.', 'Could you add a strong blue cast, reduce contrast a touch, and make it marginally darker?', 'Emphasize a cold atmosphere, slightly dimming the image and reducing contrast ever so slightly.']"
dataset/images/original/000000388215.jpg,dataset/images/processed/proc_000000388215.jpg,0.09,-0.04,-11,"['Brighten it up a fair amount, make the contrast a little softer, and cool it down just a touch.', 'Give it an airy, slightly cooler feel; increase brightness and reduce contrast slightly.', 'I want it to feel a bit more open and less harsh, with a hint of coolness.', 'Could you make it brighter, reduce the contrast a tiny bit, and give it a subtle cool tint?', 'Lighten the image, soften the contrast very slightly, and take out a little bit of warmth.']"
dataset/images/original/000000388258.jpg,dataset/images/processed/proc_000000388258.jpg,0.04,-0.14,27,"['Make it slightly brighter, softer, and add some warmth.', 'Could you make it a bit less harsh and give it a cozy, warm feel, plus a tiny bit brighter?', 'Warm up the photo a little, reduce the overall intensity, and boost the brightness subtly.', 'Give it a gentle warmth, take down the contrast slightly, and just a touch more light.', 'I want it to feel a bit more inviting and less stark; add warmth and a hint of brightness.']"
dataset/images/original/000000388846.jpg,dataset/images/processed/proc_000000388846.jpg,-0.25,0.09,-31,"['Darken it significantly, make it punchier, and much colder.', ""I'd like a very dramatic, cool look; drop the brightness and increase the contrast."", 'Give it a moody, desaturated blue feel, with deeper blacks and more impact.', 'Make the image much dimmer, increase clarity, and shift the color heavily towards cool tones.', 'Reduce the overall light dramatically, add some pop, and apply a strong cool filter.']"
dataset/images/original/000000388903.jpg,dataset/images/processed/proc_000000388903.jpg,0.24,0.01,-31,"['Make it much brighter and significantly cooler, with almost no change to the contrast.', 'I want a very bright and icy look, keep the contrast largely the same.', 'Boost the overall brightness considerably and give it a strong blue tint.', 'Lighten the picture a lot and push the temperature way down, maintaining current contrast.', 'Give me a luminous, frosty effect, keeping the contrast neutral.']"
dataset/images/original/000000388927.jpg,dataset/images/processed/proc_000000388927.jpg,-0.04,0.02,-40,"['Very cold tones, slightly darker, and a hint more contrast.', 'Push the temperature heavily to the blue side, dim it just a touch, and slightly enhance definition.', 'Give it an extremely cool cast, make it a little less bright, and subtly increase the visual separation.', 'I want a stark, almost frozen appearance; lower the light a bit and add a tiny bit more punch.', 'Shift to very cold colors, a small decrease in brightness, and a minimal contrast boost.']"
dataset/images/original/000000389109.jpg,dataset/images/processed/proc_000000389109.jpg,0.06,-0.06,22,"['Brighter, softer, and warmer.', 'Add a pleasant warmth to the photo, make it a bit less intense, and slightly more illuminated.', 'Could you lift the overall brightness a little, reduce the harshness, and give it a sunny feel?', 'I want a gentle, warm glow; brighten it up and take some edge off the contrast.', 'Increase the light a bit, make it less stark, and introduce a comforting warmth.']"
dataset/images/original/000000389197.jpg,dataset/images/processed/proc_000000389197.jpg,0.24,0.11,-8,"['Could you make this a bit brighter and give it a little more contrast? Maybe cool down the colors just slightly.', ""I'd like to lighten it up a bit, add a touch of pop, and make the overall tone a tiny bit cooler."", 'Increase the brightness by a fair amount, boost the contrast slightly, and make the temperature just a hair colder.', 'Give me more light, a little more definition, and shift the white balance slightly towards blue.', ""Let's brighten this image up, enhance the contrast a little, and reduce the warmth by a small degree.""]"
dataset/images/original/000000389315.jpg,dataset/images/processed/proc_000000389315.jpg,0.25,-0.08,-44,"['Make it noticeably brighter, soften the contrast a bit, and give it a really cool, almost blue, feel.', 'I want this image to be lighter, with slightly less contrast, and much, much cooler in tone.', 'Could you boost the brightness, reduce the harshness by lowering the contrast, and dramatically cool down the white balance?', 'Brighten it up significantly, take away some of the contrast, and make the temperature much colder, like a winter morning.', 'Lighten the image, slightly reduce the contrast for a softer look, and apply a strong cool filter to the colors.']"
